trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,throughput,rebalanced_slabs,miss_ratio,n_rebalanced_slabs,monitor_interval,n_alloc_failures,uuid,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
meta_202210_kv,1482478166,0.005,4,110,hits,TINYLFU,,781886.4041241913,8326.0,0.0808936399539526,8326,50000,0,meta_202210_kv_traces_all_sort-6acae5bf3358e6aa5513258d12407a9d,0.041984366061820294,0.042699532075267,
meta_202210_kv,1482478166,0.005,4,110,marginal-hits,TINYLFU,,771740.1582170057,29614.0,0.0821561846867699,29614,50000,0,meta_202210_kv_traces_all_sort-ee0fe7a03b573d28e5671ea44279542f,0.040721821329003,0.0414369873424497,
meta_202210_kv,1482478166,0.005,4,110,disabled,TINYLFU,,726607.0562055012,,0.1228780060157729,0,50000,0,meta_202210_kv_traces_all_sort-fc2377295bf5bd4b20568422178aac0d,0.0,0.0007151660134467053,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits,LRU,,140974.32258616315,29559.0,0.0649507474769783,29559,50000,0,meta_202210_kv_traces_all_sort-07d3209dfb129b017c3401c0f2d0ce8f,0.034999488822151106,0.034999488822151106,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,LRU,,119743.98664654569,351.0,0.0586760898035377,351,50000,0,meta_202210_kv_traces_all_sort-99fa3cec33d93219104cae58788f0e4b,0.0412741464955917,0.0412741464955917,0.006274657673440591
meta_202210_kv,1482478166,0.01,4,220,tail-age,LRU,,216958.11838715555,920.0,0.0959464248865031,920,50000,0,meta_202210_kv_traces_all_sort-359b03d2cfc3864533e3a8fd2d12c9fe,0.004003811412626304,0.004003811412626304,
meta_202210_kv,1482478166,0.01,4,220,disabled,LRU,,151496.90224490006,,0.0999502362991294,0,50000,0,meta_202210_kv_traces_all_sort-b706cf768ee0e0f95e702bdd7ab73575,0.0,0.0,
meta_202210_kv,1482478166,0.01,4,220,hits,LRU,,119752.93064748732,12139.0,0.0629873175481223,12139,50000,0,meta_202210_kv_traces_all_sort-05deabe2f5bca657d8a146e61b9ef4b8,0.0369629187510071,0.0369629187510071,
meta_202210_kv,1482478166,0.01,4,220,free-mem,LRU,,119777.4009493651,,0.0999502362991294,0,50000,0,meta_202210_kv_traces_all_sort-8e7dee31498af5ed541e27afd422ebd9,0.0,0.0,
meta_202210_kv,1482478166,0.01,4,220,lama,LRU,,15565.62639498026,441.0,0.0738335447430798,53,1000000,0,meta_202210_kv-9559b6e1093f32d5294b697078a0f776,0.026116691556049607,0.026116691556049607,
meta_202210_kv,1482478166,0.01,4,220,disabled,LRU2Q,,123288.58249475987,,0.0936944375880946,0,50000,0,meta_202210_kv_traces_all_sort-ff1e2b07b2b66cf7c2415f8b2528405c,0.0,0.0062557987110347935,
meta_202210_kv,1482478166,0.01,4,220,free-mem,LRU2Q,,152190.0764730133,,0.0936944375880946,0,50000,0,meta_202210_kv_traces_all_sort-faab47b38e75c38f1e59d6b074dd8dec,0.0,0.0062557987110347935,
meta_202210_kv,1482478166,0.01,4,220,tail-age,LRU2Q,,121492.40963920232,2674.0,0.0925136680900027,2674,50000,0,meta_202210_kv_traces_all_sort-45949264291e50978befe544aeb5a03b,0.0011807694980919131,0.007436568209126707,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits,LRU2Q,cold,230556.8717936852,29546.0,0.066509173127343,29546,50000,0,meta_202210_kv_traces_all_sort-494ca9315b26e6b278f469a1de2e3ab1,0.027185264460751604,0.0334410631717864,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,LRU2Q,cold,131286.4200591529,448.0,0.0516000469716192,448,50000,0,meta_202210_kv_traces_all_sort-8f1d27bbabcf3add64a2b75c30468f21,0.04209439061647541,0.0483501893275102,0.014909126155723804
meta_202210_kv,1482478166,0.01,4,220,hits,LRU2Q,,210177.9346541847,11348.0,0.0627589560061014,11348,50000,0,meta_202210_kv_traces_all_sort-2c6559cb2aa4b92fcc2130023b79b052,0.030935481581993204,0.037191280293028,
meta_202210_kv,1482478166,0.01,4,220,disabled,TINYLFU,,152162.33245381556,,0.1000781430733058,0,50000,0,meta_202210_kv_traces_all_sort-ee17613eebf86b94baa214b29566ce70,0.0,-0.00012790677417640062,
meta_202210_kv,1482478166,0.01,4,220,free-mem,TINYLFU,,114971.58574214995,,0.1000781430733058,0,50000,0,meta_202210_kv_traces_all_sort-5ae2853f6b5c46d3393150ffefa32a43,0.0,-0.00012790677417640062,
meta_202210_kv,1482478166,0.01,4,220,tail-age,TINYLFU,,230865.19261042244,21636.0,0.1068142746596107,21636,50000,0,meta_202210_kv_traces_all_sort-3fee32fd806941c45b231d3c90e44ddf,-0.0067361315863049,-0.0068640383604813004,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits,TINYLFU,,210645.6341368285,29559.0,0.0651856224370187,29559,50000,0,meta_202210_kv_traces_all_sort-c15babfa5d70ca974b18443300d2fb13,0.0348925206362871,0.0347646138621107,
meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,TINYLFU,,230489.1324440447,358.0,0.0585929054418195,358,50000,0,meta_202210_kv_traces_all_sort-534f0d2f69653fa8838790f0155d0896,0.0414852376314863,0.0413573308573099,0.006592716995199199
meta_202210_kv,1482478166,0.01,4,220,hits,TINYLFU,,230538.29554482023,11872.0,0.0629409465447736,11872,50000,0,meta_202210_kv_traces_all_sort-bfdab30475daf49fd5cfa8ad7624f9a1,0.0371371965285322,0.0370092897543558,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits,LRU,,770901.1499984124,29425.0,0.0483835011166026,29425,50000,0,meta_202210_kv_traces_all_sort-1c7324e6db089ec64450d2e7e2c557a0,0.033004833475571,0.033004833475571,
meta_202210_kv,1482478166,0.02,4,439,free-mem,LRU,,834332.8673560211,,0.0813883345921736,0,50000,0,meta_202210_kv_traces_all_sort-77706b549bdc2e684e91e7c25e7b1215,0.0,0.0,
meta_202210_kv,1482478166,0.02,4,439,disabled,LRU,,763521.8130938106,,0.0813883345921736,0,50000,0,meta_202210_kv_traces_all_sort-142d8caaf8825433154d1a251dc3d3b9,0.0,0.0,
meta_202210_kv,1482478166,0.02,4,439,tail-age,LRU,,523145.2585590053,1336.0,0.0786765887518642,1336,50000,0,meta_202210_kv_traces_all_sort-c507a816e6370ed6de46823c72889da0,0.002711745840309393,0.002711745840309393,
meta_202210_kv,1482478166,0.02,4,439,hits,LRU,,699599.389929536,8766.0,0.0466710226071552,8766,50000,0,meta_202210_kv_traces_all_sort-7d08b42fa1162438add537a6d0e0f673,0.034717311985018394,0.034717311985018394,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits-tuned,LRU,,641346.5670979472,606.0,0.0427390847657178,606,50000,0,meta_202210_kv_traces_all_sort-b552ca39b9fa5c5735f8450ff7df6369,0.038649249826455796,0.038649249826455796,0.0056444163508848
meta_202210_kv,1482478166,0.02,4,439,lama,LRU,,15842.198345154582,922.0,0.0708804678611367,27,1000000,0,meta_202210_kv-33fdb8d282fd324dba8f7a076de16707,0.010507866731036888,0.010507866731036888,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits,LRU2Q,cold,751349.2771135122,29425.0,0.0535137392370876,29425,50000,0,meta_202210_kv_traces_all_sort-94ede715b78281524de8ef1139b5023a,0.02345969795551111,0.027874595355085997,
meta_202210_kv,1482478166,0.02,4,439,tail-age,LRU2Q,,294486.9717940845,494.0,0.0694610513407048,494,50000,0,meta_202210_kv_traces_all_sort-fa57fbd52bde7727ea8d47459486af4c,0.007512385851893913,0.011927283251468801,
meta_202210_kv,1482478166,0.02,4,439,disabled,LRU2Q,,933943.5932629585,,0.0769734371925987,0,50000,0,meta_202210_kv_traces_all_sort-624abebcd4885e651935080d1235c41f,0.0,0.004414897399574888,
meta_202210_kv,1482478166,0.02,4,439,free-mem,LRU2Q,,978750.4320100894,,0.0769734371925987,0,50000,0,meta_202210_kv_traces_all_sort-2b3e4e9173317cd94f41b6140a6aa558,0.0,0.004414897399574888,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits-tuned,LRU2Q,cold,730275.3048383992,705.0,0.0398865031243907,705,50000,0,meta_202210_kv_traces_all_sort-53455503248fb39e4b3da553c1bce1aa,0.037086934068208004,0.04150183146778289,0.013627236112696894
meta_202210_kv,1482478166,0.02,4,439,hits,LRU2Q,,710818.7224304313,8804.0,0.046407675052396,8804,50000,0,meta_202210_kv_traces_all_sort-bc00a01ce46fad2ec170fe2214a7f542,0.030565762140202707,0.034980659539777595,
meta_202210_kv,1482478166,0.02,4,439,tail-age,TINYLFU,,502671.6868594391,20293.0,0.0884661764387833,20293,50000,0,meta_202210_kv_traces_all_sort-b2835c0ece9d38a6ab3b757263989754,-0.006877686453562196,-0.0070778418466097,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits-tuned,TINYLFU,,600044.3983104837,595.0,0.0451121625490435,595,50000,0,meta_202210_kv_traces_all_sort-0664b0cfc356a629527eb2332f5a0f3a,0.0364763274361776,0.03627617204313009,0.0031890972214157
meta_202210_kv,1482478166,0.02,4,439,free-mem,TINYLFU,,730246.6300549828,,0.0815884899852211,0,50000,0,meta_202210_kv_traces_all_sort-05faa5de787d45c0492bf3b858c508c7,0.0,-0.00020015539304750474,
meta_202210_kv,1482478166,0.02,4,439,disabled,TINYLFU,,764325.232681823,,0.0815884899852211,0,50000,0,meta_202210_kv_traces_all_sort-c6013d66cad29e241bd7d8332c21351f,0.0,-0.00020015539304750474,
meta_202210_kv,1482478166,0.02,4,439,hits,TINYLFU,,664258.6584355028,8839.0,0.0466380892384758,8839,50000,0,meta_202210_kv_traces_all_sort-5d2ee12635ce862d0c320290ea8f28a8,0.0349504007467453,0.03475024535369779,
meta_202210_kv,1482478166,0.02,4,439,marginal-hits,TINYLFU,,538957.7960015676,29425.0,0.0483012597704592,29425,50000,0,meta_202210_kv_traces_all_sort-06a41470731d74f1903370f508a413f0,0.0332872302147619,0.03308707482171439,
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits,LRU,,611197.2855110243,28909.0,0.0416092421559482,28909,50000,0,meta_202210_kv_traces_all_sort-b3f8c578ee2c943f1da95090ab0f8f2f,0.021199541228184196,0.021199541228184196,
meta_202210_kv,1482478166,0.05,4,1097,free-mem,LRU,,815257.8835257308,,0.0628087833841324,0,50000,0,meta_202210_kv_traces_all_sort-efa549d4077dfc2ba768bb50750d898c,0.0,0.0,
meta_202210_kv,1482478166,0.05,4,1097,disabled,LRU,,876307.2019308907,,0.0628087833841324,0,50000,0,meta_202210_kv_traces_all_sort-c5c213fcb227e419b421571839a27061,0.0,0.0,
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits-tuned,LRU,,588836.5504115445,1021.0,0.0341899247911081,1021,50000,0,meta_202210_kv_traces_all_sort-7b24ffcbcdca6780a9a152e63d9a7e12,0.0286188585930243,0.0286188585930243,0.007419317364840104
meta_202210_kv,1482478166,0.05,4,1097,tail-age,LRU,,489782.0608049637,3676.0,0.0625194725464847,3676,50000,0,meta_202210_kv_traces_all_sort-de6acf439efda732bb0570f34f9bd438,0.00028931083764770216,0.00028931083764770216,
meta_202210_kv,1482478166,0.05,4,1097,hits,LRU,,591437.9471485597,2420.0,0.0345832661659584,2420,50000,0,meta_202210_kv_traces_all_sort-a6343791291fa067baa640ebf31987b2,0.028225517218174,0.028225517218174,
meta_202210_kv,1482478166,0.05,4,1097,lama,LRU,,15781.96885469664,,0.0628087833841324,0,1000000,0,meta_202210_kv-bc733591ec01876e836468df175144be,0.0,0.0,
meta_202210_kv,1482478166,0.05,4,1097,tail-age,LRU2Q,,287274.0541288026,1114.0,0.0556628143958782,1114,50000,0,meta_202210_kv_traces_all_sort-9632f3c06fc5ebc0925df46d23737fca,0.0035270725194612995,0.007145968988254196,
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits,LRU2Q,cold,736064.1865617599,28909.0,0.0458560750229626,28909,50000,0,meta_202210_kv_traces_all_sort-f1e633a417603fdac588484c2c9b06f8,0.013333811892376903,0.0169527083611698,
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits-tuned,LRU2Q,cold,642651.120952605,905.0,0.0339414772871602,905,50000,0,meta_202210_kv_traces_all_sort-5ced6bb26e334ab0734d6fdfb16d33bb,0.0252484096281793,0.028867306096972196,0.011914597735802397
meta_202210_kv,1482478166,0.05,4,1097,hits,LRU2Q,,614245.03455738,2354.0,0.0344651693170366,2354,50000,0,meta_202210_kv_traces_all_sort-ff05fb0899abeaca817e7ed06dd584fd,0.0247247175983029,0.028343614067095797,
meta_202210_kv,1482478166,0.05,4,1097,disabled,LRU2Q,,880822.5137135542,,0.0591898869153395,0,50000,0,meta_202210_kv_traces_all_sort-6036fd10212b0fa5870c9fab6b9a2d3a,0.0,0.0036188964687928968,
meta_202210_kv,1482478166,0.05,4,1097,free-mem,LRU2Q,,724864.0957906152,,0.0591898869153395,0,50000,0,meta_202210_kv_traces_all_sort-0c27800c046657719baeaab243b3051c,0.0,0.0036188964687928968,
meta_202210_kv,1482478166,0.05,4,1097,tail-age,TINYLFU,,512287.9538654707,17517.0,0.0700939510497991,17517,50000,0,meta_202210_kv_traces_all_sort-7a1e58da60fb6df830d72d62e6c18d0f,-0.007331131917662298,-0.0072851676656666975,
meta_202210_kv,1482478166,0.05,4,1097,free-mem,TINYLFU,,759891.1979732175,,0.0627628191321368,0,50000,0,meta_202210_kv_traces_all_sort-02e66427c3095c6ff9507a7d44234c56,0.0,4.59642519956005e-05,
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits-tuned,TINYLFU,,515784.1432650738,1039.0,0.034222107389877,1039,50000,0,meta_202210_kv_traces_all_sort-4881fed96b4936ae35a2580f0fe2aaa8,0.0285407117422598,0.0285866759942554,0.007414700096163199
meta_202210_kv,1482478166,0.05,4,1097,marginal-hits,TINYLFU,,610061.5650320767,28909.0,0.0416368074860402,28909,50000,0,meta_202210_kv_traces_all_sort-1eb7918fd460286d06c3639ab611a365,0.0211260116460966,0.0211719758980922,
meta_202210_kv,1482478166,0.05,4,1097,hits,TINYLFU,,530628.0435286226,2392.0,0.0346300634824998,2392,50000,0,meta_202210_kv_traces_all_sort-a57b69dda29c1d37870e88dd5a7edd6f,0.028132755649637,0.0281787199016326,
meta_202210_kv,1482478166,0.05,4,1097,disabled,TINYLFU,,697964.403913536,,0.0627628191321368,0,50000,0,meta_202210_kv_traces_all_sort-99e4f9aca9733db43abd4ea48ddda9ae,0.0,4.59642519956005e-05,
meta_202210_kv,1482478166,0.1,4,2193,hits,LRU,,210323.32627569104,1774.0,0.0328960629022849,1774,50000,0,meta_202210_kv_traces_all_sort-c6efa2d473a19229f6318024e5884cdb,0.020215857937971093,0.020215857937971093,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits-tuned,LRU,,134626.0558069163,940.0,0.0332733116286584,940,50000,0,meta_202210_kv_traces_all_sort-5123d7559d49bddaaad8a2ac298ab9f2,0.019838609211597594,0.019838609211597594,0.0077422718683062
meta_202210_kv,1482478166,0.1,4,2193,free-mem,LRU,,218147.0514826728,,0.053111920840256,0,50000,0,meta_202210_kv_traces_all_sort-c5017e9551263f77441060a8e08e0d59,0.0,0.0,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits,LRU,,218198.0009836254,27941.0,0.0410155834969646,27941,50000,0,meta_202210_kv_traces_all_sort-51116b22f1559ea3492452029f278dd1,0.012096337343291394,0.012096337343291394,
meta_202210_kv,1482478166,0.1,4,2193,disabled,LRU,,151486.64352251642,,0.053111920840256,0,50000,0,meta_202210_kv_traces_all_sort-2d208cf20223cbc2ff8bb062f032a44f,0.0,0.0,
meta_202210_kv,1482478166,0.1,4,2193,tail-age,LRU,,211048.62043101416,7360.0,0.0535544123487617,7360,50000,0,meta_202210_kv_traces_all_sort-b9948ea896309aeef1cf3029edc106c6,-0.000442491508505706,-0.000442491508505706,
meta_202210_kv,1482478166,0.1,4,2193,lama,LRU,,16233.237399964735,,0.053111920840256,0,1000000,0,meta_202210_kv-25656eccfdac183fee9c022ccb13ddbc,0.0,0.0,
meta_202210_kv,1482478166,0.1,4,2193,free-mem,LRU2Q,,210325.5239354309,,0.0494358626526982,0,50000,0,meta_202210_kv_traces_all_sort-af019cf084a41c31f8b5f2c8511b123b,0.0,0.0036760581875577986,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits,LRU2Q,cold,230918.1413547333,27941.0,0.0424508538765217,27941,50000,0,meta_202210_kv_traces_all_sort-0379e96b1f8f9dcb174ee960012b7fd8,0.006985008776176499,0.010661066963734298,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits-tuned,LRU2Q,cold,217492.61756511428,866.0,0.033137003381674,866,50000,0,meta_202210_kv_traces_all_sort-ec72480d4e195b616f2a39ce93dfb161,0.016298859271024195,0.019974917458581994,0.009313850494847696
meta_202210_kv,1482478166,0.1,4,2193,disabled,LRU2Q,,151480.93373598368,,0.0494358626526982,0,50000,0,meta_202210_kv_traces_all_sort-a09c84f92e10ae2a63a1f453688aae99,0.0,0.0036760581875577986,
meta_202210_kv,1482478166,0.1,4,2193,hits,LRU2Q,,230874.33600826125,1765.0,0.0328066578755939,1765,50000,0,meta_202210_kv_traces_all_sort-54b9266ed5c319f25ed62e5488d4a0fd,0.0166292047771043,0.020305262964662098,
meta_202210_kv,1482478166,0.1,4,2193,tail-age,LRU2Q,,217530.6733971344,939.0,0.0459213218523718,939,50000,0,meta_202210_kv_traces_all_sort-776d0746270a8505c5503012842c4c41,0.003514540800326399,0.0071905989878841975,
meta_202210_kv,1482478166,0.1,4,2193,hits,TINYLFU,,114849.43662811768,1761.0,0.0328783479702189,1761,50000,0,meta_202210_kv_traces_all_sort-4b5846f924b55bfaecfdcbc25f55df0a,0.019896415121974896,0.020233572870037096,
meta_202210_kv,1482478166,0.1,4,2193,disabled,TINYLFU,,119799.4742902933,,0.0527747630921938,0,50000,0,meta_202210_kv_traces_all_sort-ee1dd211c1846e201f1e9c53cc47017d,0.0,0.0003371577480622001,
meta_202210_kv,1482478166,0.1,4,2193,free-mem,TINYLFU,,148227.08377020704,,0.0527747630921938,0,50000,0,meta_202210_kv_traces_all_sort-09eae95636b1c8be2df9a599e7670dd5,0.0,0.0003371577480622001,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits,TINYLFU,,152171.27487807104,27941.0,0.0422763636169465,27941,50000,0,meta_202210_kv_traces_all_sort-f08050212fdeda25638e3028a132cfde,0.010498399475247298,0.010835557223309498,
meta_202210_kv,1482478166,0.1,4,2193,marginal-hits-tuned,TINYLFU,,230414.37297928144,942.0,0.0332446940065085,942,50000,0,meta_202210_kv_traces_all_sort-adbec1784eacf0ccf65bb48d48858454,0.019530069085685296,0.019867226833747496,0.009031669610437998
meta_202210_kv,1482478166,0.1,4,2193,tail-age,TINYLFU,,217488.52674846424,15312.0,0.0580367785328988,15312,50000,0,meta_202210_kv_traces_all_sort-1d09c07446f7826c315a68c6d7956af4,-0.005262015440705002,-0.004924857692642802,
meta_202401_kv,1191241025,0.005,4,59,hits,LRU,,754132.0953464193,1071.0,0.1421844458387419,1071,50000,0,meta_202401_kv_traces_all_sort-78d409cd07106c6110d141751cc0f454,0.0466126911638223,0.0466126911638223,
meta_202401_kv,1191241025,0.005,4,59,tail-age,LRU,,544406.1841471998,1398.0,0.1887419080450155,1398,50000,0,meta_202401_kv_traces_all_sort-1e0879cf6411d24e2e1de1adc52faf46,5.52289575486975e-05,5.52289575486975e-05,
meta_202401_kv,1191241025,0.005,4,59,disabled,LRU,,710302.8109326032,,0.1887971370025642,0,50000,0,meta_202401_kv_traces_all_sort-899069cf2017bc71e33027061817b53b,0.0,0.0,
meta_202401_kv,1191241025,0.005,4,59,free-mem,LRU,,800432.9564868438,,0.1887971370025642,0,50000,0,meta_202401_kv_traces_all_sort-e5ebd3e38bd60efb7874f9068212217b,0.0,0.0,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits,LRU,,783131.2436553463,23812.0,0.1753068997938515,23812,50000,0,meta_202401_kv_traces_all_sort-01ef657871ef6874a04594c7733a5a7e,0.013490237208712702,0.013490237208712702,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits-tuned,LRU,,616015.8540705285,175.0,0.155841743277772,175,50000,0,meta_202401_kv_traces_all_sort-a4bd6ea59c0d9351db926aa99b60839a,0.0329553937247922,0.0329553937247922,0.019465156516079496
meta_202401_kv,1191241025,0.005,4,59,lama,LRU,,9058.343301920797,1235.0,0.1318342406818972,1180,1000000,2722378,meta_202401_kv-458fbba9de7431ef3379090ddc02ec0c,0.056962896320667006,0.056962896320667006,
meta_202401_kv,1191241025,0.005,4,59,disabled,LRU2Q,,813679.4363015494,,0.176443229866097,0,50000,0,meta_202401_kv_traces_all_sort-77815f5d2bfe25bfc708b4bd33e3dc50,0.0,0.012353907136467196,
meta_202401_kv,1191241025,0.005,4,59,hits,LRU2Q,,784201.8168674643,741.0,0.1336600156127094,741,50000,0,meta_202401_kv_traces_all_sort-22622cae7c20cea338d006f9e9f5087c,0.0427832142533876,0.0551371213898548,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits,LRU2Q,cold,739912.0949623035,19483.0,0.1587089875451527,19483,50000,0,meta_202401_kv_traces_all_sort-bcdc98032b9b17c1163f566533350f1c,0.01773424232094431,0.030088149457411506,
meta_202401_kv,1191241025,0.005,4,59,tail-age,LRU2Q,,504472.7169638169,17081.0,0.1944498629066271,17081,50000,0,meta_202401_kv_traces_all_sort-bb2835fbf89091280200ed3358142cdb,-0.0180066330405301,-0.005652725904062905,
meta_202401_kv,1191241025,0.005,4,59,free-mem,LRU2Q,,766652.0160471584,,0.176443229866097,0,50000,0,meta_202401_kv_traces_all_sort-912e904c17dcb5918a8a9063aa666d8c,0.0,0.012353907136467196,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits-tuned,LRU2Q,cold,770954.4936643108,92.0,0.1308175236829171,92,50000,0,meta_202401_kv_traces_all_sort-910b43b4ce3a49ae728c8a99312ba2e8,0.045625706183179904,0.0579796133196471,0.027891463862235594
meta_202401_kv,1191241025,0.005,4,59,free-mem,TINYLFU,,663681.6070189648,,0.1845791585292321,0,50000,0,meta_202401_kv_traces_all_sort-d293bc06e096cd45dfe159f42fc4cb85,0.0,0.004217978473332107,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits-tuned,TINYLFU,,588542.1599795925,211.0,0.1512943511998338,211,50000,0,meta_202401_kv_traces_all_sort-89457e729406643e390c4db3a398aff9,0.033284807329398286,0.03750278580273039,0.019079445320479893
meta_202401_kv,1191241025,0.005,4,59,disabled,TINYLFU,,651411.5248531775,,0.1845791585292321,0,50000,0,meta_202401_kv_traces_all_sort-43353bc2c9114a1cbae0cb9322a45f99,0.0,0.004217978473332107,
meta_202401_kv,1191241025,0.005,4,59,marginal-hits,TINYLFU,,608170.1734331738,23812.0,0.1703737965203137,23812,50000,0,meta_202401_kv_traces_all_sort-7d8bb239e492545f2e6f40c50ca33b79,0.014205362008918393,0.0184233404822505,
meta_202401_kv,1191241025,0.005,4,59,tail-age,TINYLFU,,479321.3498530029,10992.0,0.1905924168452811,10992,50000,0,meta_202401_kv_traces_all_sort-39244663d178dbfc60d2b1a532a30974,-0.006013258316049014,-0.001795279842716907,
meta_202401_kv,1191241025,0.005,4,59,hits,TINYLFU,,584694.0849527781,557.0,0.1379975870122505,557,50000,0,meta_202401_kv_traces_all_sort-b342a796ac2873d4fb45f788c32de9ef,0.046581571516981585,0.05079954999031369,
