request_id,effective_move_rate
13200000,0.3
13250000,0.3
13300000,0.1
13350000,0.3
13400000,0.4
13450000,0.5
13500000,0.6
13550000,0.5
13600000,0.4
13650000,0.5
13700000,0.5
13750000,0.5
13800000,0.5
13850000,0.4
13900000,0.3
13950000,0.4
14000000,0.3
14050000,0.4
14100000,0.3
14150000,0.2
14200000,0.1
14250000,0.2
14300000,0.3
14350000,0.3
14400000,0.3
14450000,0.3
14500000,0.4
14550000,0.5
14600000,0.5
14650000,0.3
14700000,0.3
14750000,0.5
14800000,0.4
14850000,0.3
14900000,0.3
14950000,0.4
15000000,0.3
15050000,0.3
15100000,0.3
15150000,0.4
15200000,0.5
15250000,0.6
15300000,0.6
15350000,0.6
15400000,0.6
15450000,0.6
15500000,0.4
15550000,0.3
15600000,0.2
15650000,0.2
15700000,0.2
15750000,0.2
15800000,0.2
15850000,0.2
15900000,0.1
15950000,0.1
16000000,0.1
16050000,0.3
16100000,0.4
16150000,0.4
16200000,0.2
16250000,0.1
16300000,0.1
16350000,0.1
16400000,0.2
16450000,0.1
16500000,0.2
16550000,0.2
16600000,0.1
16650000,0.3
16700000,0.2
16750000,0.1
16800000,0.3
16850000,0.2
16900000,0.2
16950000,0.2
17000000,0.2
17050000,0.2
17100000,0.2
17150000,0.3
17200000,0.3
17250000,0.4
17300000,0.4
17350000,0.2
17400000,0.3
17450000,0.3
17500000,0.2
17550000,0.3
17600000,0.5
17650000,0.5
17700000,0.4
17750000,0.4
17800000,0.4
17850000,0.4
17900000,0.4
17950000,0.3
18000000,0.3
18050000,0.5
18100000,0.6
18150000,0.4
18200000,0.2
18250000,0.4
18300000,0.4
18350000,0.3
18400000,0.3
18450000,0.4
18500000,0.4
18550000,0.3
18600000,0.3
18650000,0.2
18700000,0.4
18750000,0.3
18800000,0.3
18850000,0.3
18900000,0.4
18950000,0.5
19000000,0.7
19050000,0.8
19100000,0.8
19150000,0.7
19200000,0.5
19250000,0.5
19300000,0.4
19350000,0.4
19400000,0.3
19450000,0.4
19500000,0.3
19550000,0.4
19600000,0.3
19650000,0.2
19700000,0.3
19750000,0.2
19800000,0.3
19850000,0.2
19900000,0.3
19950000,0.3
20000000,0.4
20050000,0.3
20100000,0.4
20150000,0.4
20200000,0.3
20250000,0.3
20300000,0.4
20350000,0.4
20400000,0.4
20450000,0.3
20500000,0.3
20550000,0.5
20600000,0.5
20650000,0.5
20700000,0.3
20750000,0.3
20800000,0.3
20850000,0.3
20900000,0.2
20950000,0.3
21000000,0.3
21050000,0.2
21100000,0.3
21150000,0.2
21200000,0.4
21250000,0.4
21300000,0.5
21350000,0.5
21400000,0.5
21450000,0.6
21500000,0.5
21550000,0.4
21600000,0.5
21650000,0.4
21700000,0.5
21750000,0.3
21800000,0.3
21850000,0.4
21900000,0.5
21950000,0.3
22000000,0.2
22050000,0.4
22100000,0.5
22150000,0.4
22200000,0.3
22250000,0.4
22300000,0.6
22350000,0.6
22400000,0.7
22450000,0.7
22500000,0.7
22550000,0.5
22600000,0.5
22650000,0.5
22700000,0.5
22750000,0.5
22800000,0.3
22850000,0.3
22900000,0.4
22950000,0.4
23000000,0.5
23050000,0.5
23100000,0.6
23150000,0.7
23200000,0.8
23250000,0.7
23300000,0.5
23350000,0.4
23400000,0.3
23450000,0.3
23500000,0.4
23550000,0.6
23600000,0.7
23650000,0.8
23700000,0.9
23750000,0.7
23800000,0.7
23850000,0.5
23900000,0.5
23950000,0.3
24000000,0.2
24050000,0.1
24100000,0.2
24150000,0.3
24200000,0.4
24250000,0.2
24300000,0.2
24350000,0.1
24400000,0.2
24450000,0.3
24500000,0.2
24550000,0.1
24600000,0.2
24650000,0.3
24700000,0.2
24750000,0.2
24800000,0.3
24850000,0.3
24900000,0.4
24950000,0.5
25000000,0.5
25050000,0.6
25100000,0.5
25150000,0.4
25200000,0.4
25250000,0.5
25300000,0.5
25350000,0.4
25400000,0.3
25450000,0.4
25500000,0.6
25550000,0.6
25600000,0.5
25650000,0.5
25700000,0.3
25750000,0.3
25800000,0.3
25850000,0.3
25900000,0.3
25950000,0.1
26000000,0.1
26050000,0.2
26100000,0.2
26150000,0.3
26200000,0.3
26250000,0.5
26300000,0.6
26350000,0.7
26400000,0.7
26450000,0.7
26500000,0.7
26550000,0.6
26600000,0.5
26650000,0.3
26700000,0.4
26750000,0.4
26800000,0.3
26850000,0.3
26900000,0.2
26950000,0.3
27000000,0.4
27050000,0.4
27100000,0.5
27150000,0.4
27200000,0.4
27250000,0.5
27300000,0.6
27350000,0.5
27400000,0.5
27450000,0.5
27500000,0.5
27550000,0.5
27600000,0.5
27650000,0.5
27700000,0.4
27750000,0.3
27800000,0.2
27850000,0.2
27900000,0.1
27950000,0.3
28000000,0.5
28050000,0.4
28100000,0.4
28150000,0.3
28200000,0.4
28250000,0.3
28300000,0.3
28350000,0.3
28400000,0.3
28450000,0.4
28500000,0.5
28550000,0.5
28600000,0.4
28650000,0.4
28700000,0.3
28750000,0.3
28800000,0.3
28850000,0.5
28900000,0.5
28950000,0.4
29000000,0.4
29050000,0.3
29100000,0.4
29150000,0.5
29200000,0.5
29250000,0.5
29300000,0.5
29350000,0.6
29400000,0.6
29450000,0.4
29500000,0.4
29550000,0.3
29600000,0.2
29650000,0.2
29700000,0.4
29750000,0.3
29800000,0.3
29850000,0.2
29900000,0.2
29950000,0.4
30000000,0.4
30050000,0.5
30100000,0.6
30150000,0.5
30200000,0.4
30250000,0.4
30300000,0.3
30350000,0.3
30400000,0.2
30450000,0.2
30500000,0.2
30550000,0.3
30600000,0.5
30650000,0.4
30700000,0.3
30750000,0.3
30800000,0.4
30850000,0.5
30900000,0.5
30950000,0.6
31000000,0.7
31050000,0.5
31100000,0.5
31150000,0.6
31200000,0.4
31250000,0.2
31300000,0.0
31350000,0.1
31400000,0.2
31450000,0.2
31500000,0.3
31550000,0.2
31600000,0.4
31650000,0.5
31700000,0.5
31750000,0.4
31800000,0.4
31850000,0.6
31900000,0.8
31950000,0.8
32000000,0.8
32050000,1.0
32100000,0.8
32150000,0.8
32200000,0.7
32250000,0.7
32300000,0.6
32350000,0.4
32400000,0.4
32450000,0.3
32500000,0.5
32550000,0.7
32600000,0.7
32650000,0.6
32700000,0.6
32750000,0.7
32800000,0.6
32850000,0.4
32900000,0.4
32950000,0.4
33000000,0.4
33050000,0.4
33100000,0.4
33150000,0.5
33200000,0.4
33250000,0.3
33300000,0.2
33350000,0.4
33400000,0.3
33450000,0.4
33500000,0.5
33550000,0.6
33600000,0.8
33650000,0.8
33700000,0.9
33750000,0.8
33800000,0.8
33850000,0.6
33900000,0.4
33950000,0.3
34000000,0.2
34050000,0.2
34100000,0.2
34150000,0.2
34200000,0.2
34250000,0.0
34300000,0.1
34350000,0.2
34400000,0.3
34450000,0.4
34500000,0.5
34550000,0.5
34600000,0.5
34650000,0.7
34700000,0.7
34750000,0.7
34800000,0.8
34850000,0.9
34900000,0.8
34950000,0.8
35000000,0.8
35050000,0.8
35100000,0.8
35150000,0.9
35200000,0.8
35250000,0.7
35300000,0.7
35350000,0.5
35400000,0.4
35450000,0.3
35500000,0.2
35550000,0.3
35600000,0.3
35650000,0.3
35700000,0.2
35750000,0.2
35800000,0.2
35850000,0.1
35900000,0.2
35950000,0.1
36000000,0.2
36050000,0.3
36100000,0.2
36150000,0.3
36200000,0.3
36250000,0.2
36300000,0.2
36350000,0.1
36400000,0.3
36450000,0.2
36500000,0.1
36550000,0.2
36600000,0.3
36650000,0.5
36700000,0.5
36750000,0.5
36800000,0.3
36850000,0.4
36900000,0.3
36950000,0.2
37000000,0.4
37050000,0.3
37100000,0.1
37150000,0.1
37200000,0.3
37250000,0.4
37300000,0.4
37350000,0.4
37400000,0.4
37450000,0.4
37500000,0.5
37550000,0.4
37600000,0.4
37650000,0.4
37700000,0.4
37750000,0.4
37800000,0.3
37850000,0.4
37900000,0.5
37950000,0.5
38000000,0.5
38050000,0.5
38100000,0.4
38150000,0.2
38200000,0.1
38250000,0.3
38300000,0.2
38350000,0.1
38400000,0.0
38450000,0.1
38500000,0.2
38550000,0.1
38600000,0.1
38650000,0.1
38700000,0.2
38750000,0.3
38800000,0.4
38850000,0.4
38900000,0.4
38950000,0.5
39000000,0.4
39050000,0.4
39100000,0.3
39150000,0.4
39200000,0.5
39250000,0.4
39300000,0.3
39350000,0.5
39400000,0.4
39450000,0.4
39500000,0.2
39550000,0.1
39600000,0.2
39650000,0.3
39700000,0.3
39750000,0.3
39800000,0.3
39850000,0.3
39900000,0.4
39950000,0.3
40000000,0.3
40050000,0.3
40100000,0.5
40150000,0.6
40200000,0.7
40250000,0.7
40300000,0.8
40350000,0.9
40400000,1.0
40450000,1.0
40500000,1.0
40550000,1.0
40600000,1.0
40650000,1.0
40700000,1.0
40750000,1.0
40800000,1.0
40850000,1.0
40900000,1.0
40950000,1.0
41000000,1.0
41050000,1.0
41100000,1.0
41150000,1.0
41200000,1.0
41250000,1.0
41300000,1.0
41350000,1.0
41400000,1.0
41450000,1.0
41500000,1.0
41550000,1.0
41600000,1.0
41650000,1.0
41700000,1.0
41750000,1.0
41800000,1.0
41850000,1.0
41900000,1.0
41950000,1.0
42000000,1.0
42050000,1.0
42100000,1.0
42150000,1.0
42200000,1.0
42250000,1.0
42300000,1.0
42350000,1.0
42400000,1.0
42450000,1.0
42500000,1.0
42550000,1.0
42600000,1.0
42650000,1.0
42700000,1.0
42750000,1.0
42800000,1.0
42850000,1.0
42900000,1.0
42950000,1.0
43000000,1.0
43050000,1.0
43100000,1.0
43150000,1.0
43200000,1.0
43250000,1.0
43300000,1.0
43350000,1.0
43400000,1.0
43450000,1.0
43500000,1.0
43550000,1.0
43600000,1.0
43650000,1.0
43700000,1.0
43750000,1.0
43800000,1.0
43850000,1.0
43900000,1.0
43950000,1.0
44000000,1.0
44050000,1.0
44100000,1.0
44150000,1.0
44200000,1.0
44250000,1.0
44300000,1.0
44350000,1.0
44400000,0.9
44450000,0.8
44500000,0.8
44550000,0.7
44600000,0.6
44650000,0.6
44700000,0.5
44750000,0.5
44800000,0.6
44850000,0.8
44900000,0.7
44950000,0.7
45000000,0.7
45050000,0.8
45100000,0.9
45150000,1.0
45200000,1.0
45250000,1.0
45300000,1.0
45350000,1.0
45400000,1.0
45450000,1.0
45500000,1.0
45550000,1.0
45600000,1.0
45650000,1.0
45700000,1.0
45750000,1.0
45800000,1.0
45900000,1.0
45950000,1.0
46000000,1.0
46050000,1.0
46150000,1.0
46200000,1.0
46300000,1.0
46350000,1.0
46400000,1.0
46500000,1.0
46550000,1.0
46600000,1.0
46650000,1.0
46800000,1.0
46850000,1.0
46900000,1.0
47000000,1.0
47050000,1.0
47150000,1.0
47200000,1.0
47250000,1.0
47300000,1.0
47350000,1.0
47500000,1.0
47550000,1.0
47600000,1.0
47700000,1.0
47800000,1.0
47850000,1.0
47900000,1.0
48100000,1.0
48150000,1.0
48200000,1.0
48300000,1.0
48450000,1.0
48500000,0.9
48550000,0.9
48650000,0.7
48700000,0.7
48750000,0.6
48800000,0.6
48850000,0.5
48900000,0.6
48950000,0.5
49000000,0.4
49050000,0.3
49100000,0.4
49150000,0.5
49200000,0.4
49250000,0.4
49300000,0.4
49350000,0.5
49400000,0.3
49450000,0.5
49500000,0.4
49550000,0.5
49600000,0.4
49650000,0.3
49700000,0.4
49750000,0.4
49800000,0.4
49850000,0.4
49900000,0.5
49950000,0.5
50000000,0.4
50050000,0.3
50100000,0.3
50150000,0.4
50200000,0.4
50250000,0.4
50300000,0.4
50350000,0.3
50400000,0.4
50450000,0.3
50500000,0.3
50550000,0.3
50600000,0.4
50650000,0.4
50700000,0.4
50800000,0.4
50850000,0.4
50900000,0.4
50950000,0.3
51000000,0.3
51050000,0.4
51100000,0.5
51150000,0.4
51200000,0.4
51250000,0.6
51300000,0.8
51350000,0.8
51400000,0.8
51450000,0.7
51500000,0.9
51550000,0.7
51600000,0.7
51650000,0.5
51700000,0.3
51750000,0.3
51800000,0.3
51850000,0.3
51900000,0.4
51950000,0.3
52000000,0.3
52050000,0.3
52100000,0.3
52150000,0.2
52200000,0.3
52250000,0.3
52300000,0.3
52350000,0.3
52400000,0.2
52450000,0.3
52500000,0.5
52550000,0.3
52600000,0.2
52650000,0.4
52700000,0.3
52750000,0.5
52800000,0.5
52850000,0.4
52900000,0.5
52950000,0.4
53000000,0.6
53050000,0.5
53100000,0.4
53150000,0.3
53200000,0.3
53250000,0.3
53300000,0.2
53350000,0.3
53400000,0.3
53450000,0.2
53500000,0.2
53550000,0.2
53600000,0.2
53650000,0.2
53700000,0.3
53750000,0.3
53800000,0.4
53850000,0.4
53900000,0.4
53950000,0.4
54000000,0.4
54050000,0.4
54100000,0.2
54150000,0.4
54200000,0.3
54250000,0.2
54300000,0.3
54350000,0.4
54400000,0.2
54450000,0.3
54500000,0.4
54550000,0.5
54600000,0.3
54650000,0.3
54700000,0.1
54750000,0.2
54800000,0.2
54850000,0.2
54900000,0.2
54950000,0.2
55000000,0.3
55050000,0.3
55100000,0.3
55150000,0.3
55200000,0.3
55250000,0.2
55300000,0.1
55350000,0.3
55400000,0.3
55450000,0.2
55500000,0.2
55550000,0.2
55600000,0.1
55650000,0.3
55700000,0.3
55750000,0.4
55800000,0.5
55850000,0.3
55900000,0.2
55950000,0.1
56000000,0.1
56050000,0.2
56100000,0.4
56150000,0.6
56200000,0.7
56250000,0.5
56300000,0.6
56350000,0.6
56400000,0.4
56450000,0.4
56500000,0.6
56550000,0.5
56600000,0.5
56650000,0.3
56700000,0.2
56750000,0.1
56800000,0.2
56850000,0.3
56900000,0.3
56950000,0.3
57000000,0.4
57050000,0.4
57100000,0.4
57150000,0.3
57200000,0.1
57250000,0.2
57300000,0.2
57350000,0.2
57400000,0.2
57450000,0.2
57500000,0.3
57550000,0.4
57600000,0.3
57650000,0.3
57700000,0.4
57750000,0.4
57800000,0.4
57850000,0.3
57900000,0.5
57950000,0.4
58000000,0.3
58050000,0.3
58100000,0.4
58150000,0.4
58200000,0.4
58250000,0.4
58300000,0.3
58350000,0.4
58400000,0.3
58450000,0.4
58500000,0.4
58550000,0.4
58600000,0.2
58650000,0.2
58700000,0.2
58750000,0.1
58800000,0.2
58850000,0.1
58900000,0.1
58950000,0.1
59000000,0.1
59050000,0.2
59100000,0.2
59150000,0.2
59200000,0.4
59250000,0.2
59300000,0.3
59350000,0.2
59400000,0.3
59450000,0.2
59500000,0.2
59550000,0.2
59600000,0.4
59650000,0.5
59700000,0.6
59750000,0.7
59800000,0.6
59850000,0.4
59900000,0.4
59950000,0.3
60000000,0.3
60050000,0.5
60100000,0.5
60150000,0.6
60200000,0.6
60250000,0.6
60300000,0.6
60350000,0.6
60400000,0.5
60450000,0.3
60500000,0.3
60550000,0.1
60600000,0.1
60650000,0.3
60700000,0.2
60750000,0.2
60800000,0.2
60850000,0.3
60900000,0.3
60950000,0.3
61000000,0.4
61050000,0.4
61100000,0.3
61150000,0.1
61200000,0.2
61250000,0.2
61300000,0.2
61350000,0.2
61400000,0.3
61450000,0.3
61500000,0.2
61550000,0.2
61600000,0.3
61650000,0.3
61700000,0.5
61750000,0.4
61800000,0.2
61850000,0.2
61900000,0.4
61950000,0.6
62000000,0.7
62050000,0.5
62100000,0.4
62150000,0.4
62200000,0.2
62250000,0.4
62300000,0.4
62350000,0.3
62400000,0.2
62450000,0.1
62500000,0.3
62550000,0.4
62600000,0.3
62650000,0.1
62700000,0.1
62750000,0.3
62800000,0.3
62850000,0.5
62900000,0.3
62950000,0.3
63000000,0.1
63050000,0.2
63100000,0.4
63150000,0.4
63200000,0.2
63250000,0.1
63300000,0.1
63350000,0.3
63400000,0.2
63450000,0.2
63500000,0.0
63550000,0.2
63600000,0.1
63650000,0.1
63700000,0.1
63750000,0.3
63800000,0.3
63850000,0.4
63900000,0.5
63950000,0.4
64000000,0.4
64050000,0.4
64100000,0.6
64150000,0.6
64200000,0.6
64250000,0.6
64300000,0.5
64350000,0.5
64400000,0.5
64450000,0.4
64500000,0.3
64550000,0.3
64600000,0.2
64650000,0.3
64700000,0.2
64750000,0.1
64800000,0.0
64850000,0.2
64900000,0.3
64950000,0.3
65000000,0.5
65050000,0.4
65100000,0.4
65150000,0.3
65200000,0.4
65250000,0.4
65300000,0.4
65350000,0.5
65400000,0.7
65450000,0.6
65500000,0.5
65550000,0.3
65600000,0.3
65650000,0.2
65700000,0.3
65750000,0.3
65800000,0.2
65850000,0.4
65900000,0.4
65950000,0.3
66000000,0.2
66050000,0.3
66100000,0.4
66150000,0.4
66200000,0.3
66250000,0.2
66300000,0.2
66350000,0.2
66400000,0.2
66450000,0.2
66500000,0.3
66550000,0.4
66600000,0.3
66650000,0.4
66700000,0.2
66750000,0.3
66800000,0.2
66850000,0.3
66900000,0.2
66950000,0.2
67000000,0.2
67050000,0.2
67100000,0.2
67150000,0.2
67200000,0.4
67250000,0.5
67300000,0.6
67350000,0.6
67400000,0.6
67450000,0.7
67500000,0.6
67550000,0.5
67600000,0.4
67650000,0.5
67700000,0.3
67750000,0.2
67800000,0.1
67850000,0.2
67900000,0.4
67950000,0.6
68000000,0.7
68050000,0.8
68100000,0.6
68150000,0.6
68200000,0.4
68250000,0.4
68300000,0.4
68350000,0.4
68400000,0.3
68450000,0.2
68500000,0.2
68550000,0.3
68600000,0.3
68650000,0.2
68700000,0.1
68750000,0.2
68800000,0.3
68850000,0.3
68900000,0.2
68950000,0.4
69000000,0.4
69050000,0.5
69100000,0.5
69150000,0.5
69200000,0.5
69250000,0.3
69300000,0.4
69350000,0.5
69400000,0.4
69450000,0.3
69500000,0.3
69550000,0.3
69600000,0.3
69650000,0.5
69700000,0.5
69750000,0.6
69800000,0.4
69850000,0.6
69900000,0.6
69950000,0.4
70000000,0.2
70050000,0.2
70100000,0.2
70150000,0.2
70200000,0.3
70250000,0.3
70300000,0.3
70350000,0.4
70400000,0.4
70450000,0.3
70500000,0.2
70550000,0.4
70600000,0.4
70650000,0.2
70700000,0.3
70750000,0.2
70800000,0.2
70850000,0.3
70900000,0.3
70950000,0.1
71000000,0.1
71050000,0.1
71100000,0.1
71150000,0.3
71200000,0.5
71250000,0.5
71300000,0.3
71350000,0.4
71400000,0.4
71450000,0.2
71500000,0.2
71550000,0.1
71600000,0.1
71650000,0.2
71700000,0.4
71750000,0.2
71800000,0.2
71850000,0.2
71900000,0.2
71950000,0.1
72000000,0.1
72050000,0.1
72100000,0.1
72150000,0.1
72200000,0.1
72250000,0.3
72300000,0.1
72350000,0.1
72400000,0.1
72450000,0.2
72500000,0.3
72550000,0.4
72600000,0.4
72650000,0.3
72700000,0.2
72750000,0.2
72800000,0.2
72850000,0.1
72900000,0.3
72950000,0.1
73000000,0.1
73050000,0.1
73100000,0.2
73150000,0.2
73200000,0.1
73250000,0.1
73300000,0.1
73350000,0.3
73400000,0.3
73450000,0.2
73500000,0.2
73550000,0.2
73600000,0.4
73650000,0.4
73700000,0.3
73750000,0.3
73800000,0.5
73850000,0.6
73900000,0.5
73950000,0.3
74000000,0.4
74050000,0.3
74100000,0.2
74150000,0.3
74200000,0.4
74250000,0.5
74300000,0.6
74350000,0.6
74400000,0.5
74450000,0.4
74500000,0.2
74550000,0.3
74600000,0.3
74650000,0.3
74700000,0.3
74750000,0.1
74800000,0.2
74850000,0.2
74900000,0.2
74950000,0.2
75000000,0.4
75050000,0.4
75100000,0.3
75150000,0.2
75200000,0.2
75250000,0.2
75300000,0.2
75350000,0.2
75400000,0.2
75450000,0.4
75500000,0.4
75550000,0.4
75600000,0.5
75650000,0.3
75700000,0.3
75750000,0.3
75800000,0.3
75850000,0.3
75900000,0.4
75950000,0.6
76000000,0.5
76050000,0.5
76100000,0.4
76150000,0.3
76200000,0.3
76250000,0.1
76300000,0.1
76350000,0.1
76400000,0.2
76450000,0.2
76500000,0.3
76550000,0.3
76600000,0.3
76650000,0.3
76700000,0.2
76750000,0.1
76800000,0.2
76850000,0.2
76900000,0.1
76950000,0.1
77000000,0.1
77050000,0.2
77100000,0.2
77150000,0.2
77200000,0.4
77250000,0.3
77300000,0.3
77350000,0.3
77400000,0.3
77450000,0.3
77500000,0.3
77550000,0.2
77600000,0.1
77650000,0.1
77700000,0.3
77750000,0.3
77800000,0.3
77850000,0.3
77900000,0.2
77950000,0.1
78000000,0.1
78050000,0.1
78100000,0.2
78150000,0.1
78200000,0.1
78250000,0.1
78300000,0.0
78350000,0.2
78400000,0.0
78450000,0.2
78500000,0.2
78550000,0.4
78600000,0.3
78650000,0.3
78700000,0.4
78750000,0.3
78800000,0.3
78850000,0.4
78900000,0.4
78950000,0.3
79000000,0.1
79050000,0.2
79100000,0.1
79150000,0.2
79200000,0.2
79250000,0.0
79300000,0.2
79350000,0.4
79400000,0.5
79450000,0.3
79500000,0.2
79550000,0.2
79600000,0.3
79650000,0.3
79700000,0.3
79750000,0.3
79800000,0.2
79850000,0.2
79900000,0.2
79950000,0.3
